date,finclip_id,mass_g,probe,resp,resp_vol_L,expt_period,time,do_percent_sat,po2_torr,umol_o2_per_sec,sel_start,sel_end,sel_duration_sec,notes
24-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,mmr_smr,2729.0798,96.2978,153.7415,-0.0017,12:45.0,18:30.0,360,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,6.2762,94.6661,150.9876,-0.0022,03:45.0,08:45.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,11.5548,90.2721,143.9795,-0.0028,09:00.0,14:00.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,16.8294,85.5846,136.5031,-0.0026,14:15.0,19:15.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,22.1071,81.0677,129.2989,-0.0027,19:30.0,24:30.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,27.3802,76.682,122.304,-0.0026,24:45.0,29:45.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,32.6579,72.1312,115.0456,-0.0029,30:00.0,35:00.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,37.9349,67.2691,107.2908,-0.0029,35:15.0,40:15.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,43.2087,62.7258,100.0446,-0.0025,40:30.0,45:30.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,48.4849,58.4759,93.2661,-0.0025,45:45.0,50:45.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,53.7587,54.322,86.6409,-0.0023,51:00.0,56:00.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,59.0365,50.3435,80.2953,-0.0024,56:15.0,01:15.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,64.3103,46.1654,73.6315,-0.0025,01:30.0,06:30.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,69.5873,41.9981,66.9848,-0.0023,06:45.0,11:45.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,74.8603,38.0231,60.6449,-0.0023,12:00.0,17:00.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,80.1381,34.1743,54.5062,-0.0023,17:15.0,22:15.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,85.4111,30.4076,48.4986,-0.0022,22:30.0,27:30.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,90.6897,26.6667,42.532,-0.0022,27:45.0,32:45.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,95.9635,22.895,36.5163,-0.0023,33:00.0,38:00.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,101.2405,19.0065,30.3144,-0.0025,38:15.0,43:15.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,106.5175,14.4947,23.1184,-0.0027,43:30.0,48:30.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,111.7937,10.237,16.3275,-0.0022,48:45.0,53:45.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,117.0706,7.2378,11.5439,-0.0014,54:00.0,59:00.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,122.346,5.0904,8.119,-0.0011,59:15.0,04:15.0,315,
26-Oct-18,top_bottom,4.9,NFB0008,1,0.07254,pcrit,126.7429,3.7962,6.0548,-0.0007,04:30.0,07:45.0,210,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2.1354,95.0657,151.4757,-0.0058,00:15.0,04:00.0,240,"mass taken from 12-Sep-18, mass was not recorded day of trial"
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,13.1885,92.4433,147.2971,-0.0043,10:00.0,16:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,26.1263,92.7374,147.7657,-0.0034,23:45.0,28:15.0,285,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,38.3109,93.4157,148.8465,-0.0026,35:00.0,41:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,50.1186,94.0436,149.8471,-0.0021,46:45.0,53:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,63.1833,94.4015,150.4173,-0.0027,00:15.0,05:30.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,75.2439,93.8127,149.4792,-0.003,12:15.0,17:30.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,87.4268,94.5695,150.6851,-0.0026,24:15.0,29:45.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,99.613,94.4025,150.4189,-0.003,37:00.0,41:15.0,270,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,112.0486,94.9599,151.3071,-0.0018,48:45.0,54:15.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,124.7354,95.3547,151.9362,-0.0018,01:15.0,07:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,137.05,95.0766,151.493,-0.002,13:15.0,19:30.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,149.1096,94.9702,151.3235,-0.0021,25:15.0,31:30.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,161.4174,95.5422,152.2349,-0.0015,38:00.0,43:15.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,173.7263,95.8402,152.7097,-0.0017,49:45.0,56:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,186.2841,95.4588,152.1021,-0.0021,02:45.0,08:00.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,198.472,95.7529,152.5706,-0.0012,14:30.0,20:30.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,210.7847,95.7975,152.6417,-0.0017,26:45.0,32:45.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,222.8421,96.099,153.122,-0.0017,39:30.0,44:00.0,285,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,235.278,95.7171,152.5135,-0.0018,51:30.0,56:45.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,247.8375,95.8977,152.8014,-0.0016,03:45.0,09:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,259.8981,95.9989,152.9626,-0.0013,15:30.0,21:45.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,272.9618,95.9748,152.9241,-0.0015,28:45.0,34:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,284.7697,95.2961,151.8427,-0.0022,40:45.0,46:00.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,297.7102,95.5855,152.3038,-0.0018,53:30.0,59:00.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,309.1394,95.2919,151.836,-0.0025,05:00.0,10:15.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,321.9545,95.5716,152.2817,-0.0014,17:15.0,23:30.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,334.2667,95.8783,152.7705,-0.0016,29:45.0,35:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,346.8296,96.0908,153.109,-0.0014,42:30.0,47:45.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,358.6372,96.241,153.3484,-0.0012,53:45.0,00:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,371.4507,96.056,153.0536,-0.0013,06:45.0,12:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,383.5121,95.8872,152.7847,-0.0016,19:00.0,24:15.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,396.2,95.8706,152.7582,-0.0015,31:45.0,36:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,408.0093,96.2247,153.3223,-0.0015,43:00.0,49:00.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,420.3194,96.1657,153.2284,-0.0016,55:15.0,01:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,432.5023,96.0942,153.1145,-0.0016,07:45.0,13:00.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,445.4406,96.0984,153.1211,-0.0014,20:30.0,26:00.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,457.8778,96.2869,153.4215,-0.0012,32:45.0,38:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,469.4333,96.4512,153.6832,-0.0014,44:15.0,50:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,481.8714,96.0471,153.0394,-0.0019,57:00.0,02:00.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,494.6849,96.2959,153.4359,-0.0013,09:45.0,14:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,506.7421,96.4171,153.6289,-0.0015,21:45.0,26:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,518.8,96.4895,153.7444,-0.0014,33:30.0,39:00.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,531.7379,96.5237,153.7988,-0.0012,46:30.0,51:45.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,543.5445,96.6663,154.0259,-0.0014,58:00.0,03:45.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,555.7273,96.6369,153.9792,-0.0013,10:00.0,16:00.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,569.1682,96.2902,153.4268,-0.0013,23:45.0,29:00.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,580.978,96.6716,154.0344,-0.0011,35:30.0,40:45.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,592.9111,96.5814,153.8907,-0.0016,47:30.0,52:30.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,605.7246,96.703,154.0844,-0.0009,00:00.0,05:30.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,617.9077,96.6475,153.9961,-0.0011,11:45.0,18:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,629.8412,96.7644,154.1823,-0.0014,24:30.0,29:00.0,285,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,642.1514,96.6794,154.0469,-0.0013,36:00.0,42:00.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,654.4586,96.6312,153.9701,-0.0012,47:45.0,54:45.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,667.1477,96.7746,154.1986,-0.0011,01:15.0,06:30.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,679.2076,96.6185,153.9499,-0.0014,13:00.0,18:45.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,691.5176,96.8981,154.3953,-0.0013,26:00.0,30:15.0,270,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,704.3325,96.6778,154.0443,-0.0014,38:30.0,43:15.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,716.2667,96.9676,154.5061,-0.0013,50:30.0,55:00.0,285,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,728.2015,96.8071,154.2503,-0.0012,02:00.0,07:15.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,741.5192,96.4796,153.7285,-0.0015,15:30.0,20:15.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,753.3282,96.777,154.2024,-0.0012,26:30.0,32:45.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,766.018,96.5119,153.7799,-0.0011,39:15.0,45:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,778.0782,96.8063,154.2492,-0.001,51:30.0,57:00.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,790.1397,97.0496,154.6368,-0.0013,03:45.0,08:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,802.3205,96.6731,154.0369,-0.0014,15:15.0,21:30.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,815.0069,96.9218,154.4332,-0.0013,29:00.0,33:00.0,255,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,827.6929,96.8138,154.261,-0.001,40:30.0,46:45.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,839.5008,97.0923,154.7048,-0.0012,53:00.0,57:45.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,851.8152,97.0738,154.6753,-0.0012,05:00.0,10:15.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,863.3699,97.0496,154.6368,-0.0012,16:00.0,22:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,876.4326,97.0445,154.6286,-0.0012,29:15.0,35:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,888.994,96.9061,154.4081,-0.0011,41:15.0,48:00.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,900.9269,97.116,154.7426,-0.0009,53:45.0,59:15.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,913.2373,97.0562,154.6472,-0.0012,05:45.0,11:45.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,926.55,96.6967,154.0745,-0.0011,19:15.0,24:45.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,938.358,96.8794,154.3656,-0.0011,30:30.0,37:00.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,951.048,96.8572,154.3302,-0.0012,43:30.0,49:15.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,963.2319,96.8941,154.3889,-0.0012,55:45.0,01:15.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,975.1659,97.0243,154.5964,-0.0012,07:45.0,13:00.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,987.8507,96.8773,154.3622,-0.0012,20:15.0,25:45.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1000.1604,96.8026,154.2432,-0.0015,32:45.0,37:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1012.4693,96.8338,154.2929,-0.0012,44:30.0,50:30.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1025.0333,96.9669,154.505,-0.0012,56:45.0,03:15.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1036.8397,97.0994,154.716,-0.0012,09:15.0,14:15.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1049.6511,96.8157,154.2641,-0.0011,21:00.0,28:00.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1061.4573,97.0814,154.6875,-0.0011,33:15.0,39:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1074.268,96.8435,154.3083,-0.0013,46:00.0,52:00.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1086.3266,96.7881,154.22,-0.0012,57:45.0,04:15.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1099.5174,96.3732,153.5589,-0.0013,11:15.0,17:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1112.204,96.7035,154.0853,-0.001,23:45.0,29:45.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1123.1325,97.1476,154.7929,-0.0013,35:15.0,40:00.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1135.4439,97.1815,154.8469,-0.0011,47:15.0,52:30.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1148.509,96.8626,154.3388,-0.0013,00:00.0,05:45.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1160.3183,97.1828,154.8489,-0.0013,12:15.0,17:00.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1172.8803,97.172,154.8318,-0.0011,24:30.0,29:45.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1184.9402,97.2193,154.9071,-0.0012,36:30.0,41:45.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1197.8767,97.1129,154.7376,-0.0011,49:00.0,55:00.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1210.44,97.0808,154.6865,-0.0011,01:30.0,07:30.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1222.6273,96.909,154.4127,-0.001,14:00.0,19:15.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1234.9346,97.1393,154.7797,-0.0012,25:45.0,32:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1247.3738,97.0101,154.5739,-0.0013,38:45.0,43:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1259.4327,97.0964,154.7113,-0.0011,50:00.0,56:30.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1271.7413,97.0436,154.6271,-0.0013,02:30.0,08:30.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1284.1797,97.0765,154.6796,-0.0013,15:45.0,20:00.0,270,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1295.8579,97.1984,154.8739,-0.001,27:00.0,32:00.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1308.1652,97.2939,155.026,-0.0012,39:00.0,44:30.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1320.6044,97.085,154.6932,-0.001,50:30.0,57:45.0,450,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1332.7912,97.2302,154.9246,-0.001,04:00.0,08:30.0,285,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1344.7244,97.5227,155.3906,-0.001,15:00.0,21:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1357.6635,96.9839,154.532,-0.0011,27:45.0,34:15.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1370.1013,97.171,154.8301,-0.0011,40:15.0,46:30.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1382.7895,97.1855,154.8533,-0.0011,52:45.0,59:15.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1395.102,96.9125,154.4183,-0.0011,05:15.0,11:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1407.036,97.1782,154.8416,-0.0013,18:00.0,22:15.0,270,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1418.8468,97.4114,155.2133,-0.001,28:45.0,35:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1431.9135,97.3605,155.1322,-0.0011,41:45.0,48:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1443.9712,97.1303,154.7653,-0.0012,53:45.0,00:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1456.4092,97.1313,154.7669,-0.0011,06:00.0,12:30.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1468.9703,96.8713,154.3526,-0.0014,19:00.0,24:30.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1481.9089,96.9224,154.434,-0.0008,30:45.0,38:30.0,480,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1493.7167,97.2247,154.9158,-0.001,43:30.0,49:15.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1505.6512,97.3059,155.0451,-0.0009,55:00.0,01:30.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1517.712,97.3988,155.1931,-0.001,07:15.0,13:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1530.4,97.5045,155.3615,-0.0009,20:15.0,25:30.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1542.4578,97.4681,155.3035,-0.0011,31:30.0,38:15.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1555.2667,96.8647,154.3421,-0.0014,44:30.0,50:45.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1568.0772,97.19,154.8605,-0.0009,57:45.0,03:00.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1579.5087,97.5291,155.4008,-0.0011,09:00.0,14:30.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1592.5721,97.2193,154.9072,-0.001,21:45.0,27:45.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1605.1357,97.1865,154.8549,-0.0012,34:45.0,39:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1617.5701,96.9872,154.5373,-0.0011,46:45.0,52:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1629.5044,97.2905,155.0205,-0.0011,59:15.0,03:45.0,285,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1641.5618,96.9068,154.4092,-0.0013,10:15.0,16:45.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1653.9981,97.4654,155.2993,-0.0008,22:45.0,29:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1666.3057,97.3465,155.1098,-0.0011,35:00.0,41:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1679.1201,97.3186,155.0653,-0.0007,48:00.0,53:45.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1690.6792,97.4182,155.224,-0.0009,59:00.0,05:45.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1703.1132,97.3527,155.1197,-0.001,11:15.0,18:15.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1715.9245,97.2412,154.942,-0.001,24:45.0,30:15.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1728.2339,97.1682,154.8257,-0.0008,36:30.0,43:00.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1739.9152,97.3387,155.0974,-0.0011,48:45.0,54:00.0,330,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1752.7285,97.2834,155.0092,-0.0009,01:15.0,07:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1765.7906,97.3029,155.0404,-0.0011,15:00.0,19:15.0,270,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1777.3493,97.4357,155.2519,-0.0009,25:45.0,31:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1789.6578,97.0283,154.6028,-0.0011,37:30.0,44:15.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1801.7174,96.9447,154.4695,-0.0011,50:00.0,55:45.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1813.7783,97.0627,154.6576,-0.0012,02:30.0,07:15.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1826.7153,97.0254,154.5982,-0.0012,14:45.0,20:45.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1839.279,96.9578,154.4904,-0.0012,27:30.0,33:00.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1850.9597,96.8858,154.3758,-0.0012,38:45.0,45:00.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1864.15,96.8936,154.3882,-0.0012,52:00.0,58:00.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1875.7079,97.1315,154.7672,-0.001,03:45.0,09:15.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1888.3966,96.8473,154.3144,-0.0011,16:15.0,22:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1900.4584,97.0392,154.6201,-0.0012,28:15.0,34:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1913.0192,96.9869,154.5368,-0.001,41:15.0,46:00.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1924.9566,97.2917,155.0225,-0.0009,52:30.0,58:30.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1937.7654,97.044,154.6278,-0.0011,05:15.0,11:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1949.9514,96.9366,154.4567,-0.0009,17:15.0,23:30.0,390,
